"","data","ano","mes","tipo","descrição","valor"
"484",2015-08-25,"2015","Aug","alimentação","31-07 mercado ",47
"485",2015-08-25,"2015","Aug","alimentação","05-08 carrefour",56
"486",2015-08-25,"2015","Aug","pet","05-08 pomada puka",47
"487",2015-08-25,"2015","Aug","transporte","05-08 gasolina",103
"488",2015-08-25,"2015","Aug","moradia","02-08 gas",53
"489",2015-08-25,"2015","Aug","alimentação","03-08 coop + são judas",30
"490",2015-08-25,"2015","Aug","alimentação","07-08 mercado",11
"491",2015-08-25,"2015","Aug","lazer","07-08 açai",20
"492",2015-08-25,"2015","Aug","alimentação","08-08 feira",110
"493",2015-08-25,"2015","Aug","saúde","08-08 farmácia",80
"494",2015-08-25,"2015","Aug","transporte","10-08 gasolina",90
"495",2015-08-26,"2015","Aug","lazer","almoço ferraz ",15
"496",2015-08-26,"2015","Aug","educação","exame faixa",80
"497",2015-08-27,"2015","Aug","seguros","mafre",260
"498",2015-08-27,"2015","Aug","beleza","cabelo ",30
"499",2015-08-30,"2015","Aug","moradia","conta água",62
"500",2015-09-01,"2015","Sep","pagamentos","deficit mês anterior ",490
"501",2015-09-01,"2015","Sep","corolla","lavagem carro ",30
"502",2015-09-01,"2015","Sep","pagamentos","saque ",48
"503",2015-09-03,"2015","Sep","educação","curso erick (2/12)",300
"504",2015-09-05,"2015","Sep","educação","inglês ",100
"505",2015-09-06,"2015","Sep","fast food","pastel ",22
"506",2015-09-08,"2015","Sep","telefonia","claro fixo",32
"507",2015-09-08,"2015","Sep","pagamentos","uol aline fechamento",45
"508",2015-09-10,"2015","Sep","pagamentos","banco",45
"509",2015-09-15,"2015","Sep","educação","kung fu",120
"510",2015-09-15,"2015","Sep","telefonia","tim aline",20
"511",2015-09-15,"2015","Sep","saúde","convênio ",228
"512",2015-09-16,"2015","Sep","moradia","vigia",45
"513",2015-09-17,"2015","Sep","pagamentos","empréstimo autêntica  (2/20)",200
"514",2015-09-21,"2015","Sep","moradia","luz",112
"515",2015-09-21,"2015","Sep","pagamentos","21-09 saque",40
"516",2015-09-23,"2015","Sep","corolla","lavagem carro ",10
"517",2015-09-23,"2015","Sep","corolla","seguro corolla (2/4)",577
"518",2015-09-24,"2015","Sep","pagamentos","poupa tempo ",33
"519",2015-09-25,"2015","Sep","investimento","pic",82
"520",2015-09-25,"2015","Sep","lazer","net flux ",17
"521",2015-09-25,"2015","Sep","equipamentos","aparelho de pressão  (1/4)",31.5
"522",2015-09-25,"2015","Sep","equipamentos","filtro europa ",120
"523",2015-09-25,"2015","Sep","fast food","29-08 doces ",13
"524",2015-09-25,"2015","Sep","lazer","doces ",24
"525",2015-09-25,"2015","Sep","alimentação","padaria ",14
"526",2015-09-25,"2015","Sep","alimentação","mercado ",23
"527",2015-09-25,"2015","Sep","alimentação","05-09 feira ",96
"528",2015-09-25,"2015","Sep","pet","07-09 vet puka (1/2)",107
"529",2015-09-25,"2015","Sep","pet","08-09 coop puka",50
"530",2015-09-25,"2015","Sep","transporte","08-09 gasolina",90
"531",2015-09-25,"2015","Sep","saúde","10-09 óculos aline ",25
"532",2015-09-25,"2015","Sep","alimentação","12-09 feira ",75
"533",2015-09-25,"2015","Sep","equipamentos","cortina ",18
"534",2015-09-25,"2015","Sep","saúde","remédio aline  (1/3)",25
"535",2015-09-25,"2015","Sep","pet","tapete cão ",60
"536",2015-09-25,"2015","Sep","corolla","manutenção corolla 190k (1/4)",193.75
"537",2015-09-25,"2015","Sep","telefonia","tim ",70
"538",2015-09-25,"2015","Sep","roupa","19-02 extra lençol e fonte (7/8)",52
"539",2015-09-25,"2015","Sep","beleza","cortina da sala  (6/10)",78
"540",2015-09-25,"2015","Sep","equipamentos","08-04 guitarra (6/8)",54
"541",2015-09-25,"2015","Sep","saúde","óculos  (4/4)",52.5
"542",2015-09-25,"2015","Sep","corolla","suspensão corolla (3/3)",166.66
"543",2015-09-25,"2015","Sep","equipamentos","secador (3/6)",37.33
"544",2015-09-25,"2015","Sep","pagamentos","uol aline (2/4)",30.5
"545",2015-09-25,"2015","Sep","roupa","18-07 tênis (2/5)",52
"546",2015-09-25,"2015","Sep","pet","19-07 fralda puka (2/3)",30
"547",2015-09-25,"2015","Sep","alimentação","15-08 feira ",140
"548",2015-09-25,"2015","Sep","transporte","16-08 gasolina ",95
"549",2015-09-25,"2015","Sep","transporte","22-08 gasolina ",100
"550",2015-09-25,"2015","Sep","alimentação","22-08 compra ",280
"551",2015-09-25,"2015","Sep","alimentação","22-08 feira ",140
"552",2015-09-25,"2015","Sep","alimentação","20-08 coop",50
"553",2015-09-25,"2015","Sep","alimentação","24-08 mercado",14
"554",2015-09-25,"2015","Sep","pet","vacina ",127
"555",2015-09-25,"2015","Sep","transporte","29-08 gasolina ",99
"556",2015-09-25,"2015","Sep","alimentação","29-08 pastel ",20
"557",2015-09-25,"2015","Sep","alimentação","29-08 feira ",140
"558",2015-09-25,"2015","Sep","beleza","26-08 aline ",35
"559",2015-09-25,"2015","Sep","lazer","almoço reunião ",23
"560",2015-09-25,"2015","Sep","saúde","29-08 remédios ",49
"561",2015-09-27,"2015","Sep","seguros","mafre",260
"562",2015-09-27,"2015","Sep","beleza","cabelo ",30
"563",2015-09-28,"2015","Sep","fast food","churros",18
"564",2015-09-29,"2015","Sep","pagamentos","saque ",60
"565",2015-09-30,"2015","Sep","moradia","conta água",55
"566",2015-10-01,"2015","Oct","pagamentos","01-10 saque",45
"567",2015-10-01,"2015","Oct","lazer","01-10 almoço ferraz",13
"568",2015-10-03,"2015","Oct","transporte","01-10 gasolina ",108
"569",2015-10-03,"2015","Oct","educação","curso erick (3/12)",190
"570",2015-10-03,"2015","Oct","equipamentos","torneira ",18
"571",2015-10-04,"2015","Oct","alimentação","feira ",115
"572",2015-10-04,"2015","Oct","pagamentos","ônibus aline ",20
"573",2015-10-05,"2015","Oct","educação","inglês ",100
"574",2015-10-07,"2015","Oct","lazer","07-10 almoço ferraz",16
"575",2015-10-08,"2015","Oct","telefonia","claro fixo",32
"576",2015-10-10,"2015","Oct","pagamentos","banco",45
"577",2015-10-13,"2015","Oct","transporte","13-10 gasolina",73
"578",2015-10-14,"2015","Oct","alimentação","mercado ",14
"579",2015-10-15,"2015","Oct","educação","kung fu",120
"580",2015-10-15,"2015","Oct","saúde","convênio ",228
"581",2015-10-16,"2015","Oct","moradia","vigia",45
"582",2015-10-16,"2015","Oct","lazer","16-10 almoço ferraz",19
"583",2015-10-16,"2015","Oct","transporte","posto sat",20
"584",2015-10-17,"2015","Oct","pagamentos","empréstimo autêntica  (3/20)",200
"585",2015-10-17,"2015","Oct","equipamentos","torneira tanque",50
"586",2015-10-21,"2015","Oct","moradia","luz",171
"587",2015-10-22,"2015","Oct","pagamentos","bco24h",50
"588",2015-10-23,"2015","Oct","corolla","seguro corolla (3/4)",577
"589",2015-10-25,"2015","Oct","equipamentos","escada e mangueira  (1/2)",93.5
"590",2015-10-25,"2015","Oct","saúde","remédio aline  (2/3)",25
"591",2015-10-25,"2015","Oct","pagamentos","uol aline (3/4)",30.5
"592",2015-10-25,"2015","Oct","roupa","18-07 tênis (3/5)",52
"593",2015-10-25,"2015","Oct","pet","19-07 fralda puka (3/3)",30
"594",2015-10-25,"2015","Oct","equipamentos","08-04 guitarra (7/8)",54
"595",2015-10-25,"2015","Oct","investimento","pic",82
"596",2015-10-25,"2015","Oct","alimentação","frango ",20
"597",2015-10-25,"2015","Oct","transporte","28-09 gasolina",96
"598",2015-10-25,"2015","Oct","transporte","17-09 gasolina ",98
"599",2015-10-25,"2015","Oct","alimentação","28-09 cooperativa",21
"600",2015-10-25,"2015","Oct","alimentação","27-09 cooperativa",44
"601",2015-10-25,"2015","Oct","alimentação","26-09 cooperativa",23
"602",2015-10-25,"2015","Oct","alimentação","20-09 wallmart",56
"603",2015-10-25,"2015","Oct","alimentação","02-10 mercado",29
"604",2015-10-25,"2015","Oct","alimentação","feira ",20
"605",2015-10-25,"2015","Oct","lazer","champanhe",37
"606",2015-10-25,"2015","Oct","lazer","temaki",55
"607",2015-10-25,"2015","Oct","lazer","coop misto quente",32
"608",2015-10-25,"2015","Oct","alimentação","feira ",115
"609",2015-10-25,"2015","Oct","roupa","19-02 extra lençol e fonte (8/8)",52
"610",2015-10-25,"2015","Oct","alimentação","mercado mês ",330
"611",2015-10-25,"2015","Oct","fast food","esfirra ",24
"612",2015-10-25,"2015","Oct","alimentação","18-09 mercado ",49
"613",2015-10-25,"2015","Oct","equipamentos","secador (4/6)",37.33
"614",2015-10-25,"2015","Oct","beleza","cortina da sala  (7/10)",78
"615",2015-10-25,"2015","Oct","alimentação","11-10 mercado",15
"616",2015-10-25,"2015","Oct","alimentação","10-10 feira",81
"617",2015-10-25,"2015","Oct","telefonia","tim ",70
"618",2015-10-25,"2015","Oct","pet","04-10 fraldas (1/3)",25.66
"619",2015-10-25,"2015","Oct","educação","06-10 taxa azul",50
"620",2015-10-25,"2015","Oct","educação","06-10 passagem rj (1/4)",60
"621",2015-10-25,"2015","Oct","transporte","08-10 gasolina",101
"622",2015-10-25,"2015","Oct","alimentação","10-10 walmart leite",43
"623",2015-10-25,"2015","Oct","saúde","10-10 farmácia",19
"624",2015-10-25,"2015","Oct","pet","07-09 vet puka (2/2)",107
"625",2015-10-25,"2015","Oct","lazer","net flux ",17
"626",2015-10-25,"2015","Oct","alimentação","compra mês complemento ",96
"627",2015-10-25,"2015","Oct","alimentação","17-09 mercado ",46
"628",2015-10-25,"2015","Oct","corolla","manutenção corolla 190k (2/4)",193.75
"629",2015-10-25,"2015","Oct","pet","vacina ",95
"630",2015-10-25,"2015","Oct","alimentação","mercado ",10
"631",2015-10-25,"2015","Oct","equipamentos","aparelho de pressão  (2/4)",31.5
"632",2015-10-27,"2015","Oct","seguros","mafre",260
"633",2015-10-27,"2015","Oct","beleza","cabelo ",30
"634",2015-10-30,"2015","Oct","moradia","conta água",58
"635",2015-11-02,"2015","Nov","transporte","gasolina 17-10",106
"636",2015-11-02,"2015","Nov","transporte","gasolina 24-10",74
"637",2015-11-02,"2015","Nov","alimentação","feira 23-10",87
"638",2015-11-05,"2015","Nov","educação","inglês ",100
"639",2015-11-08,"2015","Nov","telefonia","claro fixo",22
"640",2015-11-10,"2015","Nov","pagamentos","banco",48
"641",2015-11-15,"2015","Nov","educação","kung fu",120
"642",2015-11-15,"2015","Nov","saúde","convênio ",228
"643",2015-11-16,"2015","Nov","moradia","vigia",45
"644",2015-11-21,"2015","Nov","moradia","luz",116
"645",2015-11-22,"2015","Nov","telefonia","vivo ",80
"646",2015-11-23,"2015","Nov","pagamentos","saque ",70
"647",2015-11-23,"2015","Nov","corolla","seguro corolla (4/4)",577
"648",2015-11-24,"2015","Nov","investimento","taxi ",13
"649",2015-11-25,"2015","Nov","investimento","transporte abendi ",21
"650",2015-11-25,"2015","Nov","investimento","pic",82
"651",2015-11-25,"2015","Nov","alimentação","wallmart",39
"652",2015-11-25,"2015","Nov","transporte","carrefour pso 409",118.79
"653",2015-11-25,"2015","Nov","alimentação","sacolao saude st",82.45
"654",2015-11-25,"2015","Nov","alimentação","nivalmix vivo ",12
"655",2015-11-25,"2015","Nov","saúde","anticoncepcional ",23
"656",2015-11-25,"2015","Nov","alimentação","mercado mês ",334
"657",2015-11-25,"2015","Nov","alimentação","11-11 mercado ",71
"658",2015-11-25,"2015","Nov","lazer","ice mello sorvete",19.7
"659",2015-11-25,"2015","Nov","roupa","raj k716 (1/3)",44.99
"660",2015-11-25,"2015","Nov","roupa","fiescot",99.9
"661",2015-11-25,"2015","Nov","transporte","auto p polo petroquimic",50
"662",2015-11-25,"2015","Nov","lazer","net flux ",17
"663",2015-11-25,"2015","Nov","alimentação","coop capuava",57.42
"664",2015-11-25,"2015","Nov","lazer","netflix.com",19.9
"665",2015-11-25,"2015","Nov","equipamentos","bateria controle ",26
"666",2015-11-25,"2015","Nov","alimentação","monigas",53
"667",2015-11-25,"2015","Nov","saúde","esquina da fe",19.78
"668",2015-11-25,"2015","Nov","lazer","ferraz grill",14.07
"669",2015-11-25,"2015","Nov","alimentação","31-10 carrefour ",73
"670",2015-11-25,"2015","Nov","alimentação","açougue ",35
"671",2015-11-25,"2015","Nov","alimentação","sacolao saude st",65.8
"672",2015-11-25,"2015","Nov","transporte","31-10 gasolina ",98
"673",2015-11-25,"2015","Nov","lazer","ferraz grill",15.4
"674",2015-11-25,"2015","Nov","alimentação","coop capuava, rs 9,58 [ 28/10/2015 [ 15h45. utilizado 80% limite.",9.58
"675",2015-11-25,"2015","Nov","alimentação","coop capuava",29.43
"676",2015-11-25,"2015","Nov","telefonia","tim ",70
"677",2015-11-25,"2015","Nov","alimentação","hitamax minimercado, rs 14,99 [ 23/10/2015 [ 15h07. utilizado 80% limite.",14.99
"678",2015-11-25,"2015","Nov","saúde","28-10 farma",7
"679",2015-11-25,"2015","Nov","educação","06-10 passagem rj (2/4)",60
"680",2015-11-25,"2015","Nov","alimentação","17-10 feira",90
"681",2015-11-25,"2015","Nov","equipamentos","escada e mangueira  (2/2)",93.5
"682",2015-11-25,"2015","Nov","pet","04-10 fraldas (2/3)",25.66
"683",2015-11-25,"2015","Nov","saúde","remédio aline  (3/3)",25
"684",2015-11-25,"2015","Nov","corolla","manutenção corolla 190k (3/4)",193.75
"685",2015-11-25,"2015","Nov","pagamentos","uol aline (4/4)",30.5
"686",2015-11-25,"2015","Nov","equipamentos","aparelho de pressão  (3/4)",31.5
"687",2015-11-25,"2015","Nov","equipamentos","08-04 guitarra (8/8)",54
"688",2015-11-25,"2015","Nov","equipamentos","secador (5/6)",37.33
"689",2015-11-25,"2015","Nov","roupa","18-07 tênis (4/5)",52
"690",2015-11-25,"2015","Nov","beleza","cortina da sala  (8/10)",78
"691",2015-11-27,"2015","Nov","seguros","mafre",260
"692",2015-11-27,"2015","Nov","beleza","cabelo ",30
"693",2015-11-29,"2015","Nov","alimentação","feira ",8
"694",2015-11-30,"2015","Nov","moradia","conta água",62
"695",2015-12-02,"2015","Dec","lazer","02-12 almoço ",18
"696",2015-12-06,"2015","Dec","lazer","mr pretze",24
"697",2015-12-07,"2015","Dec","telefonia","netflix.com",19.9
"698",2015-12-08,"2015","Dec","telefonia","claro fixo",44
"699",2015-12-09,"2015","Dec","pagamentos","bco24h",50
"700",2015-12-10,"2015","Dec","educação","material ingles (1/3)",100
"701",2015-12-10,"2015","Dec","pagamentos","banco",48
"702",2015-12-15,"2015","Dec","educação","kung fu",120
"703",2015-12-15,"2015","Dec","saúde","convênio ",260
"704",2015-12-16,"2015","Dec","moradia","vigia",45
"705",2015-12-16,"2015","Dec","alimentação","coop capu",25.21
"706",2015-12-17,"2015","Dec","fast food","hitamax m",4.33
"707",2015-12-18,"2015","Dec","saúde","extra far",8.98
"708",2015-12-18,"2015","Dec","pagamentos","bco24h",38
"709",2015-12-19,"2015","Dec","alimentação","pagseguro ovos ",13
"710",2015-12-19,"2015","Dec","alimentação","palmito ",12
"711",2015-12-19,"2015","Dec","alimentação","hitamax",2.29
"712",2015-12-20,"2015","Dec","alimentação","hitamax",2.29
"713",2015-12-21,"2015","Dec","telefonia","vivo cel",15
"714",2015-12-21,"2015","Dec","alimentação","lichia",30
"715",2015-12-21,"2015","Dec","moradia","luz",113
"716",2015-12-22,"2015","Dec","telefonia","vivo ",80
"717",2015-12-23,"2015","Dec","pagamentos","bco24h",50
"718",2015-12-24,"2015","Dec","alimentação","padaria p",7.85
"719",2015-12-24,"2015","Dec","fast food","hitamax m",9.62
"720",2015-12-26,"2015","Dec","telefonia","tim erick & aline",100
"721",2015-12-26,"2015","Dec","investimento","pic (1/21)",82
"722",2015-12-27,"2015","Dec","seguros","mafre",260
"723",2015-12-27,"2015","Dec","beleza","cabelo ",30
"724",2015-12-28,"2015","Dec","alimentação","padaria pao paulinos",10.25
"725",2015-12-28,"2015","Dec","fast food","padaria pao paulinos",14.6
"726",2015-12-28,"2015","Dec","alimentação","sagrado coracao açougue ",27.18
"727",2015-12-28,"2015","Dec","alimentação","sacolao saude st",98.38
"728",2015-12-28,"2015","Dec","fast food","padaria pao paulinos",5.85
"729",2015-12-28,"2015","Dec","lazer","coop capuava",22.75
"730",2015-12-28,"2015","Dec","lazer","ferraz grill",22.25
"731",2015-12-28,"2015","Dec","transporte","a posto i batistucci l",123
"732",2015-12-28,"2015","Dec","presentes","fralda regiane ",44
"733",2015-12-28,"2015","Dec","alimentação","03-12 hitamax 2",12
"734",2015-12-28,"2015","Dec","alimentação","09-12 padaria",14
"735",2015-12-28,"2015","Dec","alimentação","07-12 coop",28.6
"736",2015-12-28,"2015","Dec","transporte","07-12 gasolina",121
"737",2015-12-28,"2015","Dec","fast food","padaria pao paulinos",8.8
"738",2015-12-28,"2015","Dec","saúde","drogaria central",19
"739",2015-12-28,"2015","Dec","alimentação","coop capuava",15.87
"740",2015-12-28,"2015","Dec","lazer","showcolat",15
"741",2015-12-28,"2015","Dec","transporte","gasolina ",50
"742",2015-12-28,"2015","Dec","alimentação","coop capuava",19.68
"743",2015-12-28,"2015","Dec","alimentação","hitamax",8.69
"744",2015-12-28,"2015","Dec","alimentação","sacolao saude st",110.97
"745",2015-12-28,"2015","Dec","equipamentos","mercadopago",32
"746",2015-12-28,"2015","Dec","saúde","esquina da fe",10.45
"747",2015-12-28,"2015","Dec","lazer","pastel ",16
"748",2015-12-28,"2015","Dec","alimentação","sacolao saude st",94.47
"749",2015-12-28,"2015","Dec","transporte","carrefour pso 409",115.72
"750",2015-12-28,"2015","Dec","investimento","kiloucura restaurante",17.9
"751",2015-12-28,"2015","Dec","investimento","café ",7.4
"752",2015-12-28,"2015","Dec","equipamentos","coop capuava",21.75
"753",2015-12-28,"2015","Dec","transporte","23-11 gasolina ",60
"754",2015-12-28,"2015","Dec","lazer","pizzaria donatello s",75.7
"755",2015-12-28,"2015","Dec","saúde","remédio aline ",69.58
"756",2015-12-28,"2015","Dec","alimentação","20-11 frango ",19
"757",2015-12-28,"2015","Dec","alimentação","pagsegurouol*cafelanch",12
"758",2015-12-28,"2015","Dec","alimentação","hitamax",8.19
"759",2015-12-28,"2015","Dec","alimentação","20-11 feira ",105
"760",2015-12-28,"2015","Dec","transporte","18-11 gasolina",170
"761",2015-12-28,"2015","Dec","lazer","habibs itamarati",29.15
"762",2015-12-28,"2015","Dec","alimentação","15-11 mercado ",101.52
"763",2015-12-28,"2015","Dec","educação","06-10 passagem rj (3/4)",60
"764",2015-12-28,"2015","Dec","roupa","raj k716 (2/3)",44.99
"765",2015-12-28,"2015","Dec","pet","04-10 fraldas (3/3)",25.66
"766",2015-12-28,"2015","Dec","corolla","manutenção corolla 190k (4/4)",193.75
"767",2015-12-28,"2015","Dec","roupa","18-07 tênis (5/5)",52
"768",2015-12-28,"2015","Dec","equipamentos","aparelho de pressão  (4/4)",31.5
"769",2015-12-28,"2015","Dec","beleza","cortina da sala  (9/10)",78
"770",2015-12-28,"2015","Dec","equipamentos","secador (6/6)",37.33
"771",2015-12-30,"2015","Dec","moradia","conta água",62
"772",2016-01-04,"2016","Jan","alimentação","açougue ",35
"773",2016-01-05,"2016","Jan","terceiros","gas ricardo ",15
"774",2016-01-06,"2016","Jan","corolla","reserva corolla",560
"775",2016-01-07,"2016","Jan","telefonia","netflix.com",19.9
"776",2016-01-08,"2016","Jan","alimentação","hitamax m",8.8
"777",2016-01-09,"2016","Jan","equipamentos","ferragens",8.3
"778",2016-01-09,"2016","Jan","alimentação","hitamax",5.6
"779",2016-01-10,"2016","Jan","educação","material ingles (2/3)",100
"780",2016-01-10,"2016","Jan","pagamentos","banco",48
"781",2016-01-15,"2016","Jan","educação","kung fu",120
"782",2016-01-15,"2016","Jan","saúde","convênio ",278
"783",2016-01-15,"2016","Jan","alimentação","hitamax m",11.96
"784",2016-01-16,"2016","Jan","moradia","vigia",45
"785",2016-01-16,"2016","Jan","alimentação","feira ",10
"786",2016-01-20,"2016","Jan","lazer","ferraz gr",17.18
"787",2016-01-21,"2016","Jan","moradia","luz",120
"788",2016-01-22,"2016","Jan","telefonia","vivo ",80
"789",2016-01-24,"2016","Jan","pagamentos","bco24h",80
"790",2016-01-25,"2016","Jan","fast food","pastelaria naito",16
"791",2016-01-25,"2016","Jan","lazer","ferraz grill",18.42
"792",2016-01-25,"2016","Jan","presentes","fralda celso ",46
"793",2016-01-25,"2016","Jan","equipamentos","pen drive ",37
"794",2016-01-25,"2016","Jan","transporte","carrefour pso 409",89.12
"795",2016-01-25,"2016","Jan","fast food","ramos pescados",30.19
"796",2016-01-25,"2016","Jan","alimentação","kartex descartaveis",48.5
"797",2016-01-25,"2016","Jan","alimentação","sacolao saude st",185.22
"798",2016-01-25,"2016","Jan","alimentação","coop capuava",21
"799",2016-01-25,"2016","Jan","lazer","2109 [ cinemark g",35
"800",2016-01-25,"2016","Jan","alimentação","bruti s cafe",12
"801",2016-01-25,"2016","Jan","lazer","ferraz grill",18.75
"802",2016-01-25,"2016","Jan","beleza","cortina da sala  (10/10)",78
"803",2016-01-25,"2016","Jan","educação","06-10 passagem rj (4/4)",60
"804",2016-01-25,"2016","Jan","roupa","raj k716 (3/3)",44.99
"805",2016-01-25,"2016","Jan","lazer","ferraz grill",18.34
"806",2016-01-25,"2016","Jan","transporte","a posto i batistucci l",134
"807",2016-01-25,"2016","Jan","alimentação","coop capuava",18.99
"808",2016-01-25,"2016","Jan","alimentação","assai atacadista",505
"809",2016-01-25,"2016","Jan","alimentação","sacolao saude st",85.85
"810",2016-01-25,"2016","Jan","fast food","pastelaria naito",16
"811",2016-01-25,"2016","Jan","fast food","ramos pescados",11.44
"812",2016-01-25,"2016","Jan","saúde","coop capuava farmácia ",17.65
"813",2016-01-25,"2016","Jan","transporte","auto posto miro",130.44
"814",2016-01-25,"2016","Jan","alimentação","sacolao saude st",145.52
"815",2016-01-25,"2016","Jan","transporte","auto posto miro",130.01
"816",2016-01-25,"2016","Jan","alimentação","hitamax minimercado",12.56
"817",2016-01-25,"2016","Jan","alimentação","sacolao saude st",59.65
"818",2016-01-26,"2016","Jan","telefonia","tim erick & aline",100
"819",2016-01-26,"2016","Jan","investimento","pic (2/21)",82
"820",2016-01-27,"2016","Jan","seguros","mafre",260
"821",2016-01-27,"2016","Jan","beleza","cabelo ",30
"822",2016-01-27,"2016","Jan","lazer","almoço ferraz ",25
"823",2016-01-30,"2016","Jan","moradia","conta água",62
"824",2016-02-01,"2016","Feb","corolla","reserva corolla",560
"825",2016-02-01,"2016","Feb","alimentação","atacadao",367.65
"826",2016-02-01,"2016","Feb","transporte","01-02 gasolina",30
"827",2016-02-03,"2016","Feb","lazer","ferraz gr",18.3
"828",2016-02-04,"2016","Feb","equipamentos","climatizador",67
"829",2016-02-05,"2016","Feb","roupa","otica jov",95
"830",2016-02-05,"2016","Feb","transporte","a p irmao",96
"831",2016-02-05,"2016","Feb","pagamentos","bco24h",100
"832",2016-02-06,"2016","Feb","fast food","claudio m simoes",18
"833",2016-02-07,"2016","Feb","transporte","07-02 gasolina",50
"834",2016-02-07,"2016","Feb","alimentação","07-02 feira",26
"835",2016-02-07,"2016","Feb","telefonia","netflix.com",19.9
"836",2016-02-10,"2016","Feb","educação","material ingles (3/3)",100
"837",2016-02-10,"2016","Feb","lazer","ferraz gr",19.84
"838",2016-02-10,"2016","Feb","pagamentos","banco",48
"839",2016-02-13,"2016","Feb","fast food","pizza ",30
"840",2016-02-13,"2016","Feb","pagamentos","saque ",50
"841",2016-02-15,"2016","Feb","educação","kung fu",120
"842",2016-02-15,"2016","Feb","saúde","convênio ",278
"843",2016-02-16,"2016","Feb","moradia","vigia",45
"844",2016-02-16,"2016","Feb","moradia","portão automático ",100
"845",2016-02-18,"2016","Feb","alimentação","mel",25
"846",2016-02-20,"2016","Feb","alimentação","hitamax m",5.86
"847",2016-02-20,"2016","Feb","pagamentos","bco24h",27
"848",2016-02-21,"2016","Feb","moradia","luz",120
"849",2016-02-21,"2016","Feb","alimentação","hitamax m",4.93
"850",2016-02-21,"2016","Feb","fast food","tapioca ",23
"851",2016-02-22,"2016","Feb","telefonia","vivo ",80
"852",2016-02-23,"2016","Feb","pagamentos","bco24h",100
"853",2016-02-24,"2016","Feb","lazer","ferraz gr",14.6
"854",2016-02-25,"2016","Feb","transporte","auto posto miro",135.53
"855",2016-02-25,"2016","Feb","alimentação","sacolao saude st",131.03
"856",2016-02-25,"2016","Feb","saúde","coop capuava farmácia ",161.61
"857",2016-02-25,"2016","Feb","saúde","drogaria bifarma",7.72
"858",2016-02-25,"2016","Feb","transporte","a posto i batistucci l",50
"859",2016-02-25,"2016","Feb","presentes","fralda renato ",27
"860",2016-02-25,"2016","Feb","alimentação","casa de carnes grandes",14.65
"861",2016-02-25,"2016","Feb","alimentação","coop capuava",37.82
"862",2016-02-25,"2016","Feb","transporte","carrefour pso 409",97.99
"863",2016-02-25,"2016","Feb","alimentação","sagrado coracao",27.78
"864",2016-02-25,"2016","Feb","alimentação","hitamax minimercado",10.69
"865",2016-02-25,"2016","Feb","saúde","drogaria america do su",16
"866",2016-02-25,"2016","Feb","lazer","pastelaria naito",30
"867",2016-02-25,"2016","Feb","transporte","carrefour pso 409",83.04
"868",2016-02-25,"2016","Feb","alimentação","sup cent st andre 2800",38.68
"869",2016-02-25,"2016","Feb","alimentação","frango ",30.75
"870",2016-02-25,"2016","Feb","alimentação","sacolao saude st",80.4
"871",2016-02-25,"2016","Feb","alimentação","coop capuava",42.85
"872",2016-02-25,"2016","Feb","corolla","lava rapido pohl",30
"873",2016-02-25,"2016","Feb","presentes","precolandia santo",29.9
"874",2016-02-25,"2016","Feb","presentes","lojas americanas",14.98
"875",2016-02-25,"2016","Feb","transporte","auto posto miro",52.5
"876",2016-02-25,"2016","Feb","alimentação","hitamax",12.94
"877",2016-02-25,"2016","Feb","alimentação","sacolao saude st",36.86
"878",2016-02-25,"2016","Feb","fast food","pastelaria naito",15.5
"879",2016-02-25,"2016","Feb","fast food","jin jin",20.86
"880",2016-02-25,"2016","Feb","alimentação","sup cent st andre 2800",70
"881",2016-02-25,"2016","Feb","alimentação","raia drogasil 549",7.19
"882",2016-02-25,"2016","Feb","presentes","extracom",57.99
"883",2016-02-25,"2016","Feb","roupa","roupas ",78
"884",2016-02-25,"2016","Feb","fast food","café ",4.4
"885",2016-02-25,"2016","Feb","transporte","auto posto miro",53.58
"886",2016-02-25,"2016","Feb","transporte","carrefour 409 psc",110.33
"887",2016-02-25,"2016","Feb","roupa","lojas renner fl 2",59.7
"888",2016-02-25,"2016","Feb","lazer","extra 1338",44.28
"889",2016-02-25,"2016","Feb","lazer","supermercado alvo",177
"890",2016-02-25,"2016","Feb","equipamentos","ferragens marukai ltda",25.7
"891",2016-02-25,"2016","Feb","alimentação","hitamax minimercado",12
"892",2016-02-25,"2016","Feb","transporte","carrefour pso 409",123.02
"893",2016-02-25,"2016","Feb","alimentação","sacolao saude st",145.55
"894",2016-02-25,"2016","Feb","saúde","farmácia ",132
"895",2016-02-25,"2016","Feb","alimentação","kartex descartaveis",13.4
"896",2016-02-25,"2016","Feb","alimentação","coop capuava",80.89
"897",2016-02-25,"2016","Feb","saúde","coop capuava",12.75
"898",2016-02-25,"2016","Feb","alimentação","supermercado peri",9.93
"899",2016-02-25,"2016","Feb","fast food","paes e doces mich",26.16
"900",2016-02-26,"2016","Feb","telefonia","tim erick & aline",100
"901",2016-02-26,"2016","Feb","investimento","pic (3/21)",82
"902",2016-02-27,"2016","Feb","beleza","cabelo ",30
"903",2016-02-27,"2016","Feb","seguros","mafre",260
"904",2016-02-28,"2016","Feb","moradia","conta água",62
"905",2016-03-01,"2016","Mar","pagamentos","cx itau al vieira de",30
"906",2016-03-01,"2016","Mar","pagamentos","cartório ",30
